session_id,timestamp,traffic_source,campaign_id,device_type,landing_page_variant,geo_region,returning_visitor,session_duration_sec,scroll_depth_pct,num_clicks,sections_viewed,time_to_first_scroll_sec,form_started,form_field_interactions,converted,appointment_set,appointment_overall,log_duration,log_clicks,log_time_to_first_scroll,session_date,intent_score,intent_tier
s_437871,2026-03-27 13:10:22,facebook,fb_camp_0001,desktop,A,West,0,76.9,80.1,7,7,7.64,1,5,0,,0,4.355425952876702,2.0794415416798357,2.1564025828159643,2026-03-27,0.21384957395931828,High
s_625379,2026-03-19 02:21:45,facebook,fb_camp_0003,mobile,B,South,1,7.3,0.0,3,2,10.42,0,0,0,,0,2.1162555148025524,1.3862943611198906,2.435366204227864,2026-03-19,0.0013246417271770073,Low
s_194153,2026-03-18 04:20:38,facebook,fb_camp_0002,desktop,A,Midwest,0,25.6,66.1,2,0,4.28,0,0,0,,0,3.280911215787653,1.0986122886681096,1.66392609771817,2026-03-18,0.006186344947657041,Low
s_547896,2026-02-14 15:07:13,google,g_camp_0013,mobile,B,Northeast,0,20.8,,1,2,6.47,0,0,0,,0,3.0819099697950434,0.6931471805599453,2.010894999144726,2026-02-14,0.0033317717865292964,Low
s_629336,2026-02-21 12:14:56,google,g_camp_0011,mobile,B,West,1,43.6,23.3,2,3,5.88,0,0,0,,0,3.7977338590260183,1.0986122886681096,1.9286186519452522,2026-02-21,0.006243909659552958,Low
s_033493,2026-03-17 20:53:15,facebook,fb_camp_0001,desktop,B,Northeast,1,72.1,48.1,2,4,2.26,0,0,0,,0,4.291828366755733,1.0986122886681096,1.1817271953786161,2026-03-17,0.02674423643647883,Medium
s_203710,2026-02-08 16:12:54,facebook,fb_camp_0002,mobile,B,Midwest,0,18.9,15.9,1,1,4.93,0,0,0,,0,2.990719731730447,0.6931471805599453,1.780024213009634,2026-02-08,0.001653420167834401,Low
s_371014,2026-03-17 18:57:26,facebook,fb_camp_0002,desktop,B,Northeast,1,30.7,7.4,2,3,3.02,0,0,0,,0,3.456316680883235,1.0986122886681096,1.3912819026309298,2026-03-17,0.004668946566709889,Low
s_478295,2026-03-12 06:53:42,google,g_camp_0012,desktop,A,West,0,194.3,100.0,5,6,3.41,1,5,0,,0,5.274536837882633,1.791759469228055,1.4838746894587547,2026-03-12,0.31029406919096314,High
s_093634,2026-03-20 03:15:05,google,g_camp_0012,mobile,B,Midwest,0,35.9,12.4,1,3,6.39,0,0,0,,0,3.6082115510464816,0.6931471805599453,2.0001277349601105,2026-03-20,0.00306372469158075,Low
s_590269,2026-02-06 12:23:22,facebook,fb_camp_0002,desktop,A,West,1,25.8,47.3,6,3,2.32,0,0,0,,0,3.288401887516811,1.9459101490553132,1.199964782928397,2026-02-06,0.026403204903742858,Medium
s_326426,2026-03-24 19:12:26,facebook,fb_camp_0002,mobile,B,South,0,47.6,39.4,3,1,5.03,0,0,0,,0,3.883623530906448,1.3862943611198906,1.7967470107390942,2026-03-24,0.00665914376367078,Low
s_397146,2026-03-17 07:11:16,facebook,fb_camp_0003,mobile,B,West,0,7.7,,1,1,8.12,0,0,0,,0,2.1633230256605382,0.6931471805599453,2.21046980408624,2026-03-17,0.001618200728141665,Low
s_640301,2026-03-18 22:45:10,google,g_camp_0011,mobile,B,South,0,19.6,46.9,2,1,,0,0,0,,0,3.0252910757955354,1.0986122886681096,,2026-03-18,0.005227253480096439,Low
s_183746,2026-03-25 06:16:04,facebook,fb_camp_0001,desktop,B,West,0,42.0,45.1,3,4,1.7,1,3,0,,0,3.7612001156935624,1.3862943611198906,0.9932517730102834,2026-03-25,0.027490531160421248,Medium
s_710230,2026-03-21 23:29:04,facebook,fb_camp_0003,desktop,A,South,1,10.8,17.8,3,2,2.53,0,0,0,,0,2.468099531471619,1.3862943611198906,1.2612978709452054,2026-03-21,0.003973751498025194,Low
s_350121,2026-03-08 09:31:24,google,g_camp_0013,mobile,B,Midwest,0,39.0,80.7,6,6,5.16,1,7,1,0.0,0,3.6888794541139363,1.9459101490553132,1.8180767775454285,2026-03-08,0.12907302010483934,High
s_580189,2026-03-12 03:33:27,google,g_camp_0011,mobile,B,West,0,113.6,74.0,10,8,3.54,0,0,0,,0,4.741447804280639,2.3978952727983707,1.5129270120532565,2026-03-12,0.37370834175812817,High
s_190350,2026-03-06 05:40:32,facebook,fb_camp_0002,mobile,B,West,0,50.9,46.3,1,3,3.91,0,0,0,,0,3.949318790171843,0.6931471805599453,1.5912739418064292,2026-03-06,0.010331513509393252,Low
s_187884,2026-02-08 01:18:41,google,g_camp_0011,mobile,A,Midwest,0,111.3,55.5,6,4,1.29,0,0,0,,0,4.721173861744397,1.9459101490553132,0.8285518175661483,2026-02-08,0.08208175783243873,High
s_422625,2026-03-06 23:40:18,facebook,fb_camp_0003,desktop,A,West,0,25.2,52.1,4,2,8.75,0,0,0,,0,3.265759410767051,1.6094379124341003,2.277267285009756,2026-03-06,0.010525612838352658,Low
s_226723,2026-03-10 12:12:30,google,g_camp_0011,mobile,B,Northeast,0,36.9,41.3,5,4,4.27,0,0,0,,0,3.6349511120883804,1.791759469228055,1.6620303625532709,2026-03-10,0.025061992396549822,Medium
s_345547,2026-03-28 19:28:08,google,g_camp_0013,mobile,B,South,0,113.7,100.0,10,8,2.31,1,9,1,0.0,0,4.742320024135325,2.3978952727983707,1.1969481893889715,2026-03-28,0.5698422040013668,High
s_969830,2026-03-08 16:28:53,facebook,fb_camp_0003,mobile,B,South,0,11.6,41.9,1,0,4.62,0,0,0,,0,2.533696813957432,0.6931471805599453,1.7263316639055997,2026-03-08,0.0019641247896982814,Low
s_361230,2026-02-06 00:10:37,google,g_camp_0011,mobile,B,South,0,148.8,52.6,9,3,1.67,0,0,0,,0,5.009301071083119,2.302585092994046,0.9820784724121581,2026-02-06,0.07447147181575889,High
s_995713,2026-02-26 07:48:13,google,g_camp_0011,tablet,B,Midwest,0,4.4,19.8,1,3,4.12,0,0,0,,0,1.6863989535702286,0.6931471805599453,1.6331544390514163,2026-02-26,0.0020383927893119014,Low
s_658512,2026-03-04 23:17:51,facebook,fb_camp_0007,tablet,A,South,1,10.1,1.0,64,0,1.5,0,0,0,,0,2.4069451083182885,4.174387269895637,0.9162907318741551,2026-03-04,0.01501129002084899,Medium
s_366379,2026-02-28 19:22:40,facebook,fb_camp_0001,mobile,A,Midwest,0,61.6,40.6,5,1,4.31,0,0,0,,0,4.136765278106052,1.791759469228055,1.6695918352538475,2026-02-28,0.011747150152536651,Medium
s_350887,2026-03-08 20:19:57,google,g_camp_0012,desktop,B,West,0,57.1,98.4,10,6,1.43,1,9,1,0.0,0,4.062165663857866,2.3978952727983707,0.8878912573524571,2026-03-08,0.385935431357644,High
s_800967,2026-02-24 21:33:06,facebook,fb_camp_0001,mobile,B,Midwest,0,18.3,1.6,1,1,6.34,0,0,0,,0,2.9601050959108397,0.6931471805599453,1.9933388426264242,2026-02-24,0.0009809466880851237,Low
s_760826,2026-03-14 01:35:36,google,g_camp_0012,mobile,A,Northeast,0,18.7,64.0,2,4,3.48,0,0,0,,0,2.9806186357439426,1.0986122886681096,1.4996230464268938,2026-03-14,0.023078273508682634,Medium
s_764485,2026-03-22 10:07:56,google,g_camp_0012,mobile,B,West,0,27.6,27.5,2,4,3.71,0,0,0,,0,3.353406717825807,1.0986122886681096,1.5496879080283263,2026-03-22,0.009752738087646422,Low
s_790999,2026-03-16 00:06:16,google,g_camp_0011,mobile,A,Midwest,0,33.0,30.6,3,2,4.69,0,0,0,,0,3.5263605246161616,1.3862943611198906,1.7387102481382395,2026-03-16,0.007146215091716889,Low
s_473263,2026-03-25 14:13:11,facebook,fb_camp_0003,mobile,B,Northeast,0,37.7,57.7,1,2,7.45,0,0,0,,0,3.655839600035736,0.6931471805599453,2.1341664413690826,2026-03-25,0.006876130762662422,Low
s_078905,2026-02-05 18:54:57,facebook,fb_camp_0001,desktop,A,Midwest,0,20.2,22.3,1,4,2.43,0,0,0,,0,3.054001181677967,0.6931471805599453,1.2325602611778486,2026-02-05,0.0064565535841833235,Low
s_179283,2026-03-26 12:25:38,facebook,fb_camp_0001,mobile,B,South,0,8.5,12.2,1,4,2.06,0,0,0,,0,2.2512917986064953,0.6931471805599453,1.1184149159642893,2026-03-26,0.003987531705802731,Low
s_696115,2026-02-22 15:07:20,google,g_camp_0011,mobile,B,Northeast,1,75.8,80.6,9,7,1.3,1,2,0,,0,4.341204640153626,2.302585092994046,0.832909122935104,2026-02-22,0.3564121606139517,High
s_526928,2026-02-14 14:27:30,google,g_camp_0011,tablet,A,West,0,6.7,40.6,2,0,6.27,0,0,0,,0,2.0412203288596382,1.0986122886681096,1.9837562915454279,2026-02-14,0.002220574106631145,Low
s_178749,2026-03-22 10:43:09,facebook,fb_camp_0001,tablet,A,South,0,49.0,0.0,1,2,8.81,0,0,0,,0,3.912023005428146,0.6931471805599453,2.2834022735772717,2026-03-22,0.0014109233260072363,Low
s_404047,2026-02-20 19:20:27,facebook,fb_camp_0001,desktop,A,West,0,22.3,69.0,2,1,9.7,0,0,0,,0,3.148453360571655,1.0986122886681096,2.3702437414678603,2026-02-20,0.006481874560973369,Low
s_465106,2026-03-03 21:26:54,google,g_camp_0011,tablet,A,Northeast,1,14.3,46.0,4,0,2.71,0,0,0,,0,2.72785282839839,1.6094379124341003,1.3110318766193438,2026-03-03,0.005841400314172639,Low
s_474369,2026-03-04 08:55:26,facebook,fb_camp_0002,mobile,B,West,0,10.6,0.0,1,0,7.07,0,0,0,,0,2.451005098112319,0.6931471805599453,2.0881534822818573,2026-03-04,0.0004910500712566319,Low
s_210723,2026-02-03 18:45:41,facebook,fb_camp_0002,desktop,A,Midwest,0,48.5,16.5,3,3,3.69,0,0,0,,0,3.9019726695746444,1.3862943611198906,1.545432582458188,2026-02-03,0.0076141354960901405,Low
s_368641,2026-02-04 06:51:39,facebook,fb_camp_0001,mobile,A,Northeast,1,20.7,36.4,1,4,11.08,0,0,0,,0,3.077312260546414,0.6931471805599453,2.4915511925066687,2026-02-04,0.005038657972953572,Low
s_362687,2026-03-08 14:07:56,facebook,fb_camp_0003,mobile,B,South,1,9.1,46.5,5,1,3.45,0,0,0,,0,2.312535423847214,1.791759469228055,1.4929040961781488,2026-03-08,0.006869476162319972,Low
s_882564,2026-02-19 00:03:57,google,g_camp_0012,mobile,B,Midwest,0,46.4,61.5,3,1,3.85,0,0,0,,0,3.858622228701031,1.3862943611198906,1.578978704949392,2026-02-19,0.014042175022487903,Medium
s_273983,2026-02-03 01:08:58,facebook,fb_camp_0001,mobile,A,West,0,9.8,11.7,3,1,11.9,0,0,0,,0,2.379546134130174,1.3862943611198906,2.5572273113676265,2026-02-03,0.0014735203721987467,Low
s_573306,2026-03-11 21:34:51,google,g_camp_0013,desktop,A,South,0,119.3,100.0,10,7,8.31,1,1,0,,0,4.789988622980633,2.3978952727983707,2.231089091288976,2026-03-11,0.3956411044502061,High
s_375431,2026-03-08 13:37:42,facebook,fb_camp_0007,desktop,B,West,0,10.5,3.4,32,0,1.1,0,0,0,,0,2.4423470353692043,3.4965075614664802,0.7419373447293773,2026-03-08,0.009963796288663902,Low
s_279912,2026-02-13 02:32:18,facebook,fb_camp_0002,desktop,A,Northeast,0,26.3,52.5,6,2,1.56,0,0,0,,0,3.306886702190914,1.9459101490553132,0.9400072584914712,2026-02-13,0.02415833785849119,Medium
s_965852,2026-03-17 00:29:51,google,g_camp_0013,mobile,B,South,0,4.3,0.0,1,4,8.36,0,0,0,,0,1.667706820558076,0.6931471805599453,2.2364452904895007,2026-03-17,0.0014725628213116426,Low
s_672482,2026-03-06 06:43:02,facebook,fb_camp_0003,desktop,A,West,1,43.9,27.1,0,3,3.29,0,0,0,,0,3.8044377947482086,0.0,1.4562867329399256,2026-03-06,0.003192641037010242,Low
s_071393,2026-02-23 07:11:54,facebook,fb_camp_0003,tablet,A,Northeast,0,28.0,0.0,1,0,13.24,0,0,0,,0,3.367295829986474,0.6931471805599453,2.65605490598383,2026-02-23,0.0006321237300089308,Low
s_901505,2026-03-04 14:53:16,facebook,fb_camp_0002,mobile,B,West,0,16.9,,3,3,2.94,0,0,0,,0,2.884800712846709,1.3862943611198906,1.3711807233098425,2026-03-04,0.010091980568362227,Low
s_686512,2026-03-21 11:12:50,google,g_camp_0013,mobile,B,Northeast,0,17.9,46.2,2,3,7.2,0,0,0,,0,2.9391619220655967,1.0986122886681096,2.1041341542702074,2026-03-21,0.007708480633006541,Low
s_636327,2026-02-22 00:04:06,google,g_camp_0012,mobile,A,Midwest,0,34.5,4.7,4,4,4.87,0,0,0,,0,3.56953269648137,1.6094379124341003,1.769854633840005,2026-02-22,0.007925178355488064,Low
s_573004,2026-02-07 03:16:36,facebook,fb_camp_0001,mobile,B,South,0,34.4,89.1,4,5,10.5,0,0,0,,0,3.5667118201397288,1.6094379124341003,2.4423470353692043,2026-02-07,0.07129098725819616,High
s_459004,2026-02-09 10:51:45,google,g_camp_0013,mobile,B,Midwest,0,76.1,50.8,3,3,6.11,0,0,0,,0,4.345103280569283,1.3862943611198906,1.9615022438151495,2026-02-09,0.0185369091957483,Medium
s_066551,2026-02-28 03:12:47,facebook,fb_camp_0001,mobile,A,Midwest,1,21.8,36.6,5,2,2.02,0,0,0,,0,3.126760535960395,1.791759469228055,1.1052568313867783,2026-02-28,0.012540177459337241,Medium
s_568923,2026-03-26 14:10:53,google,g_camp_0011,mobile,B,West,0,83.2,20.9,1,3,7.39,0,0,0,,0,4.4331949212482815,0.6931471805599453,2.127040520479115,2026-03-26,0.004954905485743725,Low
s_449371,2026-02-17 18:38:19,facebook,fb_camp_0001,mobile,B,Midwest,0,10.0,27.2,5,1,10.99,0,0,0,,0,2.3978952727983707,1.791759469228055,2.4840729690394228,2026-02-17,0.0031963409210781103,Low
s_093573,2026-03-27 00:10:39,facebook,fb_camp_0002,mobile,B,Midwest,0,13.3,26.1,2,1,17.44,0,0,0,,0,2.6602595372658615,1.0986122886681096,2.914522218128448,2026-03-27,0.0014805389280211293,Low
s_868377,2026-03-13 16:12:48,facebook,fb_camp_0001,desktop,A,West,1,11.6,30.3,2,4,4.93,1,12,1,0.0,0,2.533696813957432,1.0986122886681096,1.780024213009634,2026-03-13,0.007627994526306248,Low
s_737715,2026-03-01 08:21:15,facebook,fb_camp_0003,mobile,B,South,0,16.5,49.2,5,3,3.09,0,0,0,,0,2.8622008809294686,1.791759469228055,1.4085449700547104,2026-03-01,0.018196050281693167,Medium
s_299755,2026-02-28 15:22:05,facebook,fb_camp_0002,desktop,B,South,0,56.3,46.2,1,6,3.35,0,0,0,,0,4.048300623720694,0.6931471805599453,1.4701758451005928,2026-02-28,0.02860758104213347,Medium
s_491151,2026-03-24 00:09:20,google,g_camp_0011,desktop,B,Northeast,1,48.8,64.0,7,1,5.69,1,4,0,,0,3.9080149840306073,2.0794415416798357,1.900613874140137,2026-03-24,0.021943332357915426,Medium
s_180393,2026-02-02 20:16:05,facebook,fb_camp_0001,mobile,B,South,0,6.2,18.7,0,0,5.31,0,0,0,,0,1.9740810260220096,0.0,1.8421356765531218,2026-02-02,0.0005200188521524795,Low
s_345377,2026-03-08 14:42:49,facebook,fb_camp_0002,mobile,B,Midwest,1,64.6,45.6,2,0,5.09,0,0,0,,0,4.183575695950044,1.0986122886681096,1.8066480817218056,2026-03-08,0.005099954120405705,Low
s_920212,2026-03-22 10:05:16,facebook,fb_camp_0002,mobile,A,West,0,27.4,20.3,0,2,4.42,0,0,0,,0,3.3463891451671604,0.0,1.6900958154515549,2026-03-22,0.0015710147670070847,Low
s_504696,2026-02-19 14:10:55,facebook,fb_camp_0002,mobile,B,Northeast,0,45.5,26.8,2,0,7.97,0,0,0,,0,3.839452312593311,1.0986122886681096,2.1938856760707046,2026-02-19,0.0023282357097139067,Low
s_213593,2026-03-25 00:36:35,facebook,fb_camp_0002,mobile,A,Northeast,1,130.2,19.5,3,0,12.8,0,0,0,,0,4.876722876509988,1.3862943611198906,2.624668592163159,2026-03-25,0.0033991503014778697,Low
s_209200,2026-03-16 23:39:08,facebook,fb_camp_0002,mobile,B,South,0,15.4,0.0,0,2,23.49,0,0,0,,0,2.797281334830153,0.0,3.1982648709640764,2026-03-16,0.0004531404651626025,Low
s_384256,2026-02-26 21:37:04,google,g_camp_0012,desktop,A,South,0,84.6,92.2,7,6,2.73,1,2,0,,0,4.449685283147696,2.0794415416798357,1.3164082336557241,2026-02-26,0.2680710117783319,High
s_063304,2026-02-09 00:25:48,facebook,fb_camp_0002,mobile,B,South,0,10.5,29.7,2,1,5.46,0,0,0,,0,2.4423470353692043,1.0986122886681096,1.8656293177945105,2026-02-09,0.002327668305527924,Low
s_350240,2026-03-04 02:23:54,google,g_camp_0012,mobile,B,Midwest,0,80.0,38.0,8,5,6.07,0,0,0,,0,4.394449154672439,2.1972245773362196,1.9558604799084813,2026-03-04,0.054529282982390154,High
s_985608,2026-03-27 09:21:29,google,g_camp_0011,desktop,B,Midwest,0,65.8,36.4,5,4,2.51,1,2,0,,0,4.2017030805426,1.791759469228055,1.2556160374777745,2026-03-27,0.03176841950538608,Medium
s_825018,2026-02-09 23:57:41,google,g_camp_0012,desktop,A,Northeast,1,16.8,51.2,5,4,3.79,0,0,0,,0,2.8791984572980396,1.791759469228055,1.5665304114228238,2026-02-09,0.027106638212874214,Medium
s_751403,2026-03-24 20:19:40,google,g_camp_0011,desktop,A,South,0,99.3,61.0,4,5,2.86,0,0,0,,0,4.60816569496789,1.6094379124341003,1.3506671834767394,2026-03-24,0.07716614707281179,High
s_018816,2026-03-15 06:28:54,facebook,fb_camp_0001,mobile,B,South,1,20.3,17.2,6,2,3.95,0,0,0,,0,3.0587070727153796,1.9459101490553132,1.599387576580599,2026-03-15,0.006886157318027341,Low
s_469045,2026-03-11 05:28:43,google,g_camp_0011,mobile,B,West,0,47.7,17.8,2,5,2.52,0,0,0,,0,3.885679030088544,1.0986122886681096,1.2584609896100059,2026-03-11,0.013962946124504582,Medium
s_387447,2026-03-22 04:20:30,google,g_camp_0012,mobile,B,South,0,4.0,27.6,2,0,9.55,0,0,0,,0,1.6094379124341003,1.0986122886681096,2.3561258599220753,2026-03-22,0.0009650814017028447,Low
s_410071,2026-03-09 02:03:52,facebook,fb_camp_0001,mobile,B,South,0,125.1,20.4,4,1,3.64,0,0,0,,0,4.837075242970874,1.6094379124341003,1.534714366238164,2026-03-09,0.008371529866815247,Low
s_910623,2026-03-13 00:27:52,facebook,fb_camp_0003,desktop,A,Northeast,0,24.4,18.6,2,1,14.57,0,0,0,,0,3.2347491740244907,1.0986122886681096,2.745345985845907,2026-03-13,0.0015809941826964715,Low
s_311453,2026-03-25 01:35:01,facebook,fb_camp_0003,mobile,A,West,0,69.5,26.0,2,2,5.96,0,0,0,,0,4.255612709818223,1.0986122886681096,1.9401794743463283,2026-03-25,0.005292075576222237,Low
s_575011,2026-02-23 08:04:29,google,g_camp_0011,desktop,B,West,1,127.0,56.5,8,7,2.09,1,4,0,,0,4.852030263919617,2.1972245773362196,1.128171090909654,2026-02-23,0.21639815416220207,High
s_620767,2026-03-22 05:56:47,google,g_camp_0013,mobile,B,Northeast,0,35.7,81.9,7,3,4.24,1,3,0,,0,3.6027767550605247,2.0794415416798357,1.6563214983329508,2026-03-22,0.06154960594437523,High
s_745093,2026-02-13 07:14:59,facebook,fb_camp_0003,mobile,B,Midwest,0,7.1,39.6,1,0,12.22,0,0,0,,0,2.0918640616783932,0.6931471805599453,2.5817308344235403,2026-02-13,0.0012523167297667822,Low
s_617772,2026-03-23 03:20:13,facebook,fb_camp_0002,mobile,B,West,0,166.6,8.6,2,2,5.56,0,0,0,,0,5.121580188047982,1.0986122886681096,1.8809906029559977,2026-03-23,0.005657307703144995,Low
s_271758,2026-02-08 10:20:00,facebook,fb_camp_0001,mobile,B,West,0,5.6,37.2,0,1,7.86,0,0,0,,0,1.8870696490323797,0.0,2.1815467646169897,2026-02-08,0.0010061944843548342,Low
s_628082,2026-02-21 02:15:25,facebook,fb_camp_0002,mobile,B,South,0,9.3,5.5,0,1,7.05,0,0,0,,0,2.33214389523559,0.0,2.085672091430472,2026-02-21,0.0004742464857675033,Low
s_336946,2026-02-14 19:20:54,google,g_camp_0011,desktop,B,South,0,45.0,57.5,6,3,3.28,0,0,0,,0,3.828641396489095,1.9459101490553132,1.4539530095937054,2026-02-14,0.0362541504847272,Medium
s_459884,2026-02-21 21:35:25,facebook,fb_camp_0001,desktop,A,Midwest,0,81.7,33.8,3,5,4.11,0,0,0,,0,4.415219602029645,1.3862943611198906,1.631199404215613,2026-02-21,0.029415762663188502,Medium
s_212456,2026-03-23 04:31:39,google,g_camp_0013,desktop,A,West,0,14.9,49.2,1,4,4.48,0,0,0,,0,2.766319109226186,0.6931471805599453,1.7011051009599243,2026-03-23,0.008501713158898779,Low
s_721851,2026-02-10 22:13:32,facebook,fb_camp_0002,desktop,A,South,0,26.1,,6,4,4.56,0,0,0,,0,3.299533727885655,1.9459101490553132,1.715598108262491,2026-02-10,0.02379837299578046,Medium
s_798379,2026-02-13 22:08:38,facebook,fb_camp_0001,mobile,B,West,0,16.5,27.6,1,3,3.68,0,0,0,,0,2.8622008809294686,0.6931471805599453,1.5432981099295553,2026-02-13,0.004517298830506582,Low
s_806235,2026-03-07 03:58:36,facebook,fb_camp_0002,mobile,A,Midwest,0,52.7,64.4,4,6,2.11,0,0,0,,0,3.983413001514819,1.6094379124341003,1.1346227261911428,2026-03-07,0.10172305644693974,High
s_847008,2026-03-02 23:04:10,google,g_camp_0013,mobile,B,Northeast,0,53.8,57.8,6,5,1.16,1,10,1,0.0,0,4.00369019395397,1.9459101490553132,0.7701082216960736,2026-03-02,0.09476202399321912,High
s_938492,2026-02-14 06:23:59,google,g_camp_0011,desktop,A,Midwest,0,32.7,56.2,8,6,3.91,0,0,0,,0,3.517497837358316,2.1972245773362196,1.5912739418064292,2026-02-14,0.09510210448182235,High
s_458671,2026-02-11 06:13:43,google,g_camp_0011,mobile,A,South,0,34.6,47.9,6,3,3.84,0,0,0,,0,3.572345637857985,1.9459101490553132,1.5769147207285403,2026-02-11,0.025007753908111417,Medium
s_503415,2026-03-24 10:34:21,google,g_camp_0011,mobile,A,West,0,20.3,72.3,2,4,1.9,0,0,0,,0,3.0587070727153796,1.0986122886681096,1.0647107369924282,2026-03-24,0.03598063112224454,Medium
s_752361,2026-03-06 07:51:38,facebook,fb_camp_0001,desktop,B,South,0,0.0,78.7,6,5,1.5,1,2,0,,0,0.0,1.9459101490553132,0.9162907318741551,2026-03-06,0.04426486847395238,Medium
s_229595,2026-03-14 03:06:24,facebook,fb_camp_0003,desktop,A,Midwest,0,27.8,72.1,4,3,5.25,0,0,0,,0,3.3603753871419,1.6094379124341003,1.8325814637483102,2026-03-14,0.028686181575033616,Medium
s_689815,2026-02-11 07:12:04,facebook,fb_camp_0002,desktop,A,West,0,27.8,12.4,0,2,9.72,0,0,0,,0,3.3603753871419,0.0,2.372111155642656,2026-02-11,0.0009919526588623064,Low
s_180364,2026-03-28 23:46:01,google,g_camp_0011,mobile,B,Midwest,0,39.4,68.2,9,3,5.6,1,3,0,,0,3.6988297849671046,2.302585092994046,1.8870696490323797,2026-03-28,0.053396274535088856,Medium
s_679055,2026-03-13 05:17:22,facebook,fb_camp_0001,mobile,B,Midwest,0,16.0,3.6,3,2,5.24,0,0,0,,0,2.833213344056216,1.3862943611198906,1.8309801823813363,2026-03-13,0.0025957950822392407,Low
s_248515,2026-03-21 23:10:24,google,g_camp_0013,desktop,B,West,0,46.4,62.4,7,5,5.65,0,0,0,,0,3.858622228701031,2.0794415416798357,1.8946168546677629,2026-03-21,0.07561664666751089,High
s_615124,2026-03-26 19:15:39,google,g_camp_0011,desktop,A,Northeast,0,63.4,40.8,7,4,3.17,0,0,0,,0,4.165113633110308,2.0794415416798357,1.4279160358107101,2026-03-26,0.04375443714009388,Medium
s_240426,2026-03-11 22:15:41,facebook,fb_camp_0002,mobile,A,Northeast,0,13.7,33.3,1,3,2.31,0,0,0,,0,2.6878474937846906,0.6931471805599453,1.1969481893889715,2026-03-11,0.005458102626025804,Low
s_917325,2026-03-05 10:59:04,facebook,fb_camp_0001,mobile,B,Northeast,0,38.4,0.0,3,1,4.33,0,0,0,,0,3.673765816303888,1.3862943611198906,1.6733512381777533,2026-03-05,0.0025170127743657815,Low
s_724950,2026-03-03 13:40:12,facebook,fb_camp_0001,desktop,B,Midwest,0,7.4,19.8,3,0,5.58,0,0,0,,0,2.128231705849268,1.3862943611198906,1.884034745337226,2026-03-03,0.0014704419770872885,Low
s_921477,2026-02-27 03:46:25,google,g_camp_0013,mobile,B,Midwest,1,57.6,39.5,3,6,2.24,0,0,0,,0,4.070734696582967,1.3862943611198906,1.1755733298042381,2026-02-27,0.046551430319418774,Medium
s_862871,2026-02-25 17:20:29,facebook,fb_camp_0001,mobile,B,South,0,15.8,24.3,1,0,8.95,0,0,0,,0,2.8213788864092133,0.6931471805599453,2.2975725511705014,2026-02-25,0.0009901365018573577,Low
s_432572,2026-02-05 03:57:33,facebook,fb_camp_0001,desktop,A,Midwest,0,20.4,21.3,3,1,6.31,0,0,0,,0,3.0633909220278057,1.3862943611198906,1.9892432737616872,2026-02-05,0.002988232577204006,Low
s_291471,2026-02-16 09:56:19,google,g_camp_0012,mobile,B,South,0,71.3,79.2,6,5,1.81,1,3,0,,0,4.280824129164719,1.9459101490553132,1.0331844833456545,2026-02-16,0.14838352013445666,High
s_222229,2026-02-10 20:35:17,facebook,fb_camp_0003,desktop,B,West,0,205.8,29.9,6,5,3.78,0,0,0,,0,5.331752142634274,1.9459101490553132,1.5644405465033646,2026-02-10,0.060087438414946494,High
s_114280,2026-03-10 07:55:09,facebook,fb_camp_0002,mobile,A,Northeast,0,11.4,0.0,1,1,3.8,0,0,0,,0,2.517696472610991,0.6931471805599453,1.5686159179138452,2026-03-10,0.0008630117722572535,Low
s_811093,2026-02-06 23:04:49,facebook,fb_camp_0001,mobile,B,South,1,34.4,38.4,7,2,6.24,0,0,0,,0,3.5667118201397288,2.0794415416798357,1.979621206397625,2026-02-06,0.013613683160587944,Medium
